type_i,type_j,sci,covariance,diagonal
5,27,5766.87939453125,0.0022628110380205377,False
5,28,3408.007568359375,0.0004547675629516038,False
5,29,9762.255859375,0.0003715767721151695,False
5,30,2093.496337890625,0.00026788850334905355,False
5,31,1589.906005859375,0.0010898750057215484,False
5,32,3849.89892578125,0.0010279073377583861,False
5,33,1356.4825439453125,0.0005376786259156093,False
5,34,4304.927734375,0.00021449606365770807,False
5,35,3092.29931640625,0.0015786003248618595,False
5,36,1608.1474609375,0.0024645611678877793,False
5,37,22167.619140625,0.0006463115298628706,False
5,38,2141.36328125,0.0006050682572078125,False
5,39,1580.62451171875,0.0025512916617579065,False
5,40,2529.364013671875,0.0015571401610628356,False
5,41,4315.4609375,0.002593652114703035,False
5,42,5084.72412109375,0.0025071934620646556,False
5,43,49379.63671875,0.0026507485233541873,False
5,44,2544.906494140625,0.0024906765476995856,False
5,45,2262.6162109375,0.0006746573029554798,False
5,46,4874.72607421875,0.0005249608746701618,False
5,47,12795.162109375,0.00034770661859810203,False
5,48,3966.862060546875,0.0003816231475352312,False
5,49,18047.626953125,0.0009047662000687181,False
5,50,3471.298583984375,0.001903246566717812,False
5,51,6797.9521484375,0.0013999439254021252,False
5,52,3628.5478515625,-0.0003306328140536327,False
5,53,6525.78662109375,0.002618533862248574,False
5,54,2712.10009765625,0.0021306713331077,False
5,55,10653.3525390625,0.0014385004353148943,False
5,56,2167.5029296875,0.001328338587583102,False
5,57,2505.45947265625,0.0002297215328440782,False
5,58,4376.08349609375,0.0004891581917696405,False
5,59,23273.1640625,0.00032923668618811236,False
5,60,2577.73681640625,0.002435672246721654,False
5,61,3613.68017578125,0.0011314219254501738,False
5,62,0.0,0.0005794502251516702,False
5,63,3381.805908203125,4.053029810806575e-05,False
5,64,2159.2109375,0.0005653607762634583,False
5,65,2989.265869140625,0.00023569775728882447,False
5,66,2601.97216796875,0.0006945435008905437,False
5,67,4415.0849609375,0.002471489847493897,False
5,68,4016.517822265625,0.0018766971791225778,False
5,69,26776.712890625,0.002694940606694713,False
5,70,12716.091796875,0.0003372447974539556,False
5,71,5418.126953125,0.00048483030538768677,False
5,72,2242.6630859375,0.0015730786499204088,False
5,73,0.0,0.0005396386696858379,False
5,74,28155.732421875,0.001163904220753857,False
5,75,2878.03466796875,0.002714432552363887,False
5,76,2313.3330078125,0.0009883446464954415,False
5,77,7322.57568359375,0.0018964990158420554,False
5,78,486.5858154296875,0.0018963130490126674,False
5,79,21686.314453125,0.00042909557284689524,False
5,80,1975.4219970703125,0.0006351727580791704,False
5,81,1029.333740234375,0.0025201342455642415,False
5,82,295846.125,0.0030524697152769825,False
5,83,121991.546875,0.002985293736266885,False
5,84,5789.708984375,0.00041869093682344477,False
5,85,4248.51318359375,0.0004598673973899535,False
5,86,1964.6376953125,0.0007334879185845736,False
5,87,3064.49462890625,0.0025836569384303253,False
5,88,782.883056640625,0.0010151548905725808,False
5,89,3840.19775390625,0.00033912351587214794,False
5,90,4097.33740234375,0.0005349521117702632,False
5,91,4595.8271484375,0.0017169526277203,False
5,92,4751.8837890625,0.000437490207350978,False
5,93,0.0,0.0006173159391898724,False
5,94,4893.0,0.0007001412248755074,False
5,95,3591.14111328125,-0.00015677805713952515,False
5,96,3557.828125,0.0005096396076627499,False
5,97,37857.9296875,0.0013885018187024926,False
5,98,2450.440673828125,0.0024890925201630242,False
5,99,7290.5927734375,0.0007320303465108696,False
6,6,1431444.25,0.004900000000000001,True
6,7,20362.861328125,0.000867039679990536,False
6,8,3173.27099609375,0.001745505523563925,False
6,9,9261.333984375,0.0022653096579950556,False
6,10,2265.0302734375,0.002637353097532183,False
6,11,52025.48046875,0.001259889361945705,False
6,12,16672.212890625,0.0014301380584529626,False
6,13,36712.9453125,0.001934039953579291,False
6,14,2232.3720703125,0.0006732211901630786,False
6,15,2944.37646484375,0.0027490251498252646,False
